studentid,gender,agegroup,continent,background
1034234,M,25,Europe,C
1034235,F,35,North America,A
1034236,F,25,Europe,B
1034237,M,25,Europe,C
1034238,F,18,North America,B
1034239,M,18,North America,C
1034240,M,25,Europe,D
1034241,M,45,Unknown,C
1034242,F,55,Europe,A
1034243,M,18,Europe,D
1034244,M,18,Europe,C
1034245,M,25,Asia,A
1034246,M,18,Asia,A
1034247,M,18,North America,C
1034248,M,25,Europe,B
1034249,M,18,North America,D
1034250,M,18,South America,B
1034251,M,18,North America,B
1034252,M,18,Asia,C
1034253,M,25,North America,A
1034254,M,35,Unknown,B
1034255,F,18,North America,A
1034256,F,35,Australia,C
1034257,M,35,South America,A
1034258,F,25,Asia,C
1034259,M,18,North America,C
1034260,M,25,Asia,B
1034261,M,25,Europe,B
1034262,F,25,Asia,A
1034263,M,18,Asia,C
1034264,M,18,North America,B
1034265,M,55,North America,C
1034266,M,18,South America,D
1034267,M,35,South America,C
1034268,F,25,North America,D
1034269,M,25,Europe,D
1034270,M,25,Europe,A
1034271,M,18,Europe,B
1034272,M,18,Unknown,D
1034273,M,18,North America,D
1034274,M,25,Europe,C
1034275,M,18,North America,C
1034276,M,35,Asia,C
1034277,M,18,Asia,A
1034278,M,35,North America,A
1034279,M,45,Asia,D
1034280,M,55,North America,A
1034281,F,35,Australia,A
1034282,M,25,Asia,C
1034283,M,18,Africa,D
1034284,M,35,North America,B
1034285,M,25,Unknown,C
1034286,M,25,Asia,C
1034287,M,25,Asia,C
1034288,M,18,North America,A
1034289,M,18,North America,C
1034290,M,25,Unknown,B
1034291,M,25,North America,C
1034292,M,0,Europe,D
1034293,M,18,North America,D
1034294,M,0,Africa,C
1034295,M,25,North America,A
1034296,M,55,Asia,A
1034297,M,35,North America,C
1034298,F,45,Europe,D
1034299,M,25,North America,A
1034300,M,18,Europe,D
1034301,M,45,North America,D
1034302,M,35,Asia,C
1034303,M,35,Asia,D
1034304,M,35,North America,A
1034305,M,55,Unknown,D
1034306,F,18,Asia,C
1034307,F,18,Unknown,B
1034308,M,18,Africa,B
1034309,M,25,Europe,B
1034310,F,25,Unknown,D
1034311,M,18,North America,D
1034312,M,35,Asia,A
1034313,M,18,South America,C
1034314,M,18,North America,C
1034315,M,25,Africa,C
1034316,M,45,Unknown,D
1034317,M,18,North America,D
1034318,M,35,Asia,D
1034319,M,18,Africa,D
1034320,F,0,North America,D
1034321,F,18,Europe,A
1034322,M,18,North America,C
1034323,M,18,Europe,A
1034324,F,25,North America,B
1034325,M,55,Africa,A
1034326,M,35,North America,C
1034327,M,18,North America,A
1034328,M,18,Asia,C
1034329,M,45,North America,C
1034330,M,25,North America,C
1034331,M,25,Europe,B
1034332,F,35,Europe,B
1034333,M,25,Australia,B
1034334,M,35,North America,D
1034335,M,18,Asia,A
1034336,M,18,Africa,A
1034337,M,25,Europe,B
1034338,M,25,Europe,B
1034339,M,25,Europe,D
1034340,M,18,Europe,A
1034341,M,25,North America,B
1034342,M,18,Africa,B
1034343,M,18,Asia,B
1034344,M,18,Europe,B
1034345,F,18,North America,A
1034346,M,25,Unknown,C
1034347,M,18,Unknown,A
1034348,M,18,Europe,B
1034349,M,35,Asia,A
1034350,M,25,North America,D
1034351,M,25,North America,C
1034352,F,55,North America,A
1034353,F,25,Europe,C
1034354,M,25,Europe,C
1034355,M,18,Africa,B
1034356,M,18,Europe,D
1034357,M,35,North America,A
1034358,M,18,North America,D
1034359,M,18,Unknown,C
1034360,M,55,Europe,C
1034361,M,25,Europe,D
1034362,F,0,North America,A
1034363,M,18,Europe,B
1034364,M,18,Europe,C
1034365,M,25,Europe,A
1034366,M,25,Asia,C
1034367,M,25,North America,A
1034368,F,25,Europe,D
1034369,M,25,Asia,C
1034370,M,35,North America,C
1034371,F,0,Asia,C
1034372,M,0,Asia,C
1034373,F,25,North America,D
1034374,M,35,Unknown,A
1034375,M,35,North America,A
1034376,M,25,Asia,B
1034377,M,18,Europe,C
1034378,M,35,Unknown,D
1034379,F,25,Europe,A
1034380,M,18,Asia,C
1034381,M,18,Asia,D
1034382,M,25,Europe,B
1034383,M,25,Europe,A
1034384,M,25,Unknown,D
1034385,M,18,North America,C
1034386,M,35,Europe,A
1034387,F,25,Unknown,D
1034388,M,18,North America,B
1034389,F,18,Unknown,D
1034390,M,35,North America,D
1034391,M,25,Europe,C
1034392,F,18,North America,D
1034393,M,18,North America,C
1034394,M,35,North America,D
1034395,M,18,Europe,D
1034396,F,18,Europe,B
1034397,M,35,Unknown,B
1034398,F,18,North America,D
1034399,M,18,South America,B
1034400,F,18,Australia,B
1034401,F,45,Africa,B
1034402,M,45,Unknown,B
1034403,M,18,Unknown,A
1034404,M,35,Europe,D
1034405,M,25,Africa,A
1034406,M,55,South America,C
1034407,F,25,North America,C
1034408,M,25,Europe,D
1034409,M,0,Europe,D
1034410,M,25,North America,C
1034411,M,25,North America,A
1034412,M,25,North America,C
1034413,M,35,Unknown,D
1034414,M,25,North America,C
1034415,M,25,North America,A
1034416,M,35,Europe,B
1034417,M,25,North America,A
1034418,M,0,North America,C
1034419,M,35,North America,D
1034420,M,18,Europe,C
1034421,M,18,North America,B
1034422,M,18,North America,D
1034423,M,25,North America,B
1034424,M,35,Europe,C
1034425,M,18,Asia,B
1034426,M,45,Europe,B
1034427,M,35,Asia,D
1034428,M,18,North America,C
1034429,M,25,Unknown,A
1034430,M,25,North America,C
1034431,M,18,Asia,A
1034432,M,35,North America,D
1034433,F,18,South America,C
1034434,M,25,Unknown,D
1034435,M,18,Asia,B
1034436,M,18,North America,B
1034437,F,25,Unknown,A
1034438,M,55,North America,C
1034439,M,0,Africa,C
1034440,F,35,North America,A
1034441,M,18,North America,C
1034442,F,18,Asia,D
1034443,M,25,North America,A
1034444,F,45,Europe,D
1034445,M,25,Asia,A
1034446,M,25,Asia,D
1034447,M,25,North America,A
1034448,M,35,Unknown,B
1034449,F,25,North America,D
1034450,M,25,Unknown,C
1034451,M,35,Europe,C
1034452,M,25,Asia,D
1034453,F,25,Africa,D
1034454,M,25,Unknown,C
1034455,M,35,North America,A
1034456,M,18,Asia,C
1034457,M,35,North America,B
1034458,F,35,South America,D
1034459,M,18,Asia,B
1034460,M,45,North America,A
1034461,M,18,Africa,D
1034462,M,18,South America,A
1034463,M,25,Unknown,D
1034464,M,18,Europe,A
1034465,M,25,Unknown,C
1034466,M,35,Europe,C
1034467,M,25,Unknown,C
1034468,M,18,Europe,C
1034469,M,25,Europe,C
1034470,M,25,Asia,B
1034471,M,25,North America,A
1034472,M,35,North America,D
1034473,M,25,North America,A
1034474,M,18,Europe,C
1034475,F,25,Asia,D
1034476,M,25,North America,A
1034477,F,18,North America,C
1034478,F,35,North America,C
1034479,M,18,Europe,C
1034480,M,25,North America,C
1034481,M,35,North America,B
1034482,M,35,Africa,C
1034483,M,45,Unknown,C
1034484,M,35,North America,D
1034485,M,25,North America,C
1034486,M,55,North America,D
1034487,F,18,Europe,C
1034488,F,18,Unknown,C
1034489,M,45,North America,A
1034490,M,18,Asia,A
1034491,M,25,South America,D
1034492,M,55,Africa,B
1034493,F,55,Asia,C
1034494,F,25,North America,B
1034495,M,18,Unknown,C
1034496,M,25,Europe,A
1034497,M,25,Europe,C
1034498,F,18,South America,D
1034499,M,55,Asia,B
1034500,M,18,Europe,C
1034501,M,55,North America,D
1034502,M,25,Unknown,A
1034503,F,25,Europe,D
1034504,M,0,North America,C
1034505,M,35,Europe,D
1034506,F,0,North America,D
1034507,M,65,Asia,C
1034508,M,25,North America,C
1034509,M,65,South America,D
1034510,M,25,Europe,C
1034511,M,18,North America,A
1034512,M,35,Unknown,C
1034513,M,25,Unknown,B
1034514,M,25,Europe,C
1034515,M,55,North America,C
1034516,F,18,Africa,A
1034517,M,18,Asia,D
1034518,M,25,Asia,A
1034519,M,25,Asia,D
1034520,M,35,Asia,A
1034521,M,0,North America,B
1034522,F,18,Asia,D
1034523,M,18,Europe,A
1034524,M,18,North America,A
1034525,M,45,North America,C
1034526,M,25,Europe,C
1034527,M,35,North America,D
1034528,M,45,Asia,A
1034529,M,18,North America,C
1034530,M,45,Europe,C
1034531,M,25,Europe,B
1034532,M,35,Africa,C
1034533,M,35,Asia,C
1034534,M,65,Europe,D
1034535,M,18,Asia,D
1034536,F,25,Unknown,D
1034537,M,18,North America,D
1034538,M,18,North America,C
1034539,M,18,North America,A
1034540,M,18,North America,A
1034541,F,25,North America,D
1034542,M,25,North America,A
1034543,M,18,Unknown,B
1034544,M,18,Europe,A
1034545,M,18,North America,A
1034546,M,18,Europe,B
1034547,M,25,Asia,A
1034548,F,45,Unknown,C
1034549,M,18,South America,D
1034550,M,55,North America,B
1034551,F,18,Europe,C
1034552,F,35,Asia,C
1034553,F,18,South America,A
1034554,M,25,Unknown,C
1034555,M,18,Unknown,D
1034556,M,25,South America,B
1034557,M,45,Europe,C
1034558,M,18,Europe,A
1034559,M,18,Unknown,C
1034560,M,25,Asia,D
1034561,M,25,South America,A
1034562,M,18,North America,C
1034563,M,25,Europe,C
1034564,M,65,North America,D
1034565,M,18,Unknown,C
1034566,F,25,Asia,C
1034567,M,25,Asia,B
1034568,F,35,Unknown,C
1034569,M,25,North America,C
1034570,M,35,North America,D
1034571,F,0,Europe,D
1034572,F,25,Europe,A
1034573,M,18,North America,D
1034574,M,25,North America,C
1034575,M,25,Asia,C
1034576,F,35,North America,A
1034577,M,25,North America,B
1034578,M,25,Europe,B
1034579,F,25,North America,B
1034580,M,18,Unknown,C
1034581,M,35,Asia,C
1034582,M,18,Asia,C
1034583,M,35,Africa,D
1034584,M,45,North America,D
1034585,M,18,Unknown,C
1034586,F,55,North America,C
1034587,M,18,Unknown,A
1034588,M,45,Europe,C
1034589,F,25,North America,B
1034590,M,35,Africa,A
1034591,M,0,Asia,B
1034592,M,25,Europe,D
1034593,M,25,Asia,B
1034594,M,18,Europe,C
1034595,M,18,South America,C
1034596,M,35,Unknown,C
1034597,M,25,Europe,A
1034598,M,25,Unknown,B
1034599,M,35,Unknown,D
1034600,M,25,North America,A
1034601,F,25,Europe,C
1034602,M,35,Europe,C
1034603,M,18,North America,B
1034604,M,35,Asia,C
1034605,F,25,Europe,C
1034606,M,35,Unknown,A
1034607,M,25,Asia,A
1034608,M,25,Europe,A
1034609,M,18,Unknown,B
1034610,M,25,Asia,B
1034611,M,18,Asia,A
1034612,M,25,Europe,C
1034613,M,25,North America,A
1034614,M,25,North America,C
1034615,M,25,Unknown,D
1034616,M,25,Asia,C
1034617,M,35,North America,C
1034618,F,18,Unknown,D
1034619,M,35,Unknown,C
1034620,M,55,North America,C
1034621,F,25,North America,C
1034622,M,25,North America,D
1034623,F,25,Europe,D
1034624,M,18,Asia,C
1034625,F,25,North America,D
1034626,M,35,North America,C
1034627,M,18,North America,B
1034628,F,25,North America,C
1034629,M,18,North America,D
1034630,M,35,North America,D
1034631,M,18,Unknown,C
1034632,M,25,Asia,A
1034633,M,35,Unknown,A
1034634,M,25,North America,C
1034635,M,25,Unknown,D
1034636,M,25,South America,D
1034637,M,18,South America,A
1034638,F,18,North America,B
1034639,F,25,North America,D
1034640,F,18,Europe,C
1034641,M,25,Unknown,A
1034642,M,25,South America,D
1034643,M,55,North America,D
1034644,M,25,North America,C
1034645,M,18,Europe,C
1034646,M,25,North America,A
1034647,M,45,North America,C
1034648,M,55,North America,D
1034649,M,25,Asia,C
1034650,F,18,South America,A
1034651,M,45,North America,B
1034652,M,45,North America,A
1034653,M,25,Unknown,C
1034654,M,25,Europe,C
1034655,M,25,Europe,B
1034656,M,18,Europe,A
1034657,M,25,Asia,B
1034658,F,18,North America,D
1034659,M,65,Asia,C
1034660,M,25,North America,A
1034661,M,35,North America,B
1034662,M,35,Africa,B
1034663,M,25,North America,A
1034664,M,18,Europe,D
1034665,M,18,Australia,D
1034666,M,25,North America,B
1034667,M,25,North America,B
1034668,F,25,North America,C
1034669,M,35,Unknown,C
1034670,F,25,Asia,C
1034671,M,18,Europe,D
1034672,M,0,North America,C
1034673,M,25,Unknown,A
1034674,M,25,Unknown,D
1034675,M,25,North America,A
1034676,M,25,Europe,C
1034677,M,35,Unknown,C
1034678,M,25,Europe,C
1034679,M,25,Europe,B
1034680,F,65,Europe,D
1034681,M,18,North America,B
1034682,F,18,Europe,D
1034683,M,25,North America,D
1034684,F,18,Europe,C
1034685,M,18,South America,A
1034686,M,18,North America,C
1034687,M,25,Europe,B
1034688,F,35,Europe,D
1034689,M,18,Africa,C
1034690,M,25,Unknown,D
1034691,M,25,North America,D
1034692,M,25,Europe,B
1034693,M,25,Europe,C
1034694,M,25,Australia,D
1034695,M,25,Asia,C
1034696,M,0,North America,C
1034697,M,25,Europe,A
1034698,M,25,Europe,A
1034699,M,25,Asia,C
1034700,M,18,Asia,B
1034701,M,18,South America,A
1034702,M,35,Africa,A
1034703,M,25,North America,B
1034704,M,35,South America,D
1034705,F,0,North America,D
1034706,M,18,North America,D
1034707,F,35,Asia,D
1034708,M,25,North America,B
1034709,M,25,Asia,A
1034710,M,25,Africa,C
1034711,F,25,Africa,C
1034712,M,18,Africa,C
1034713,M,55,Africa,D
1034714,M,25,North America,D
1034715,F,25,Europe,A
1034716,M,25,North America,C
1034717,M,18,North America,C
1034718,M,25,Africa,C
1034719,M,65,North America,A
1034720,M,25,North America,C
1034721,M,25,Europe,D
1034722,F,25,Asia,B
1034723,F,25,North America,C
1034724,F,25,North America,B
1034725,M,25,Asia,D
1034726,M,18,Asia,A
1034727,M,25,Asia,B
1034728,F,18,Asia,D
1034729,F,45,South America,C
1034730,M,25,North America,C
1034731,M,45,Asia,B
1034732,M,18,Africa,C
1034733,M,18,North America,B
1034734,M,18,North America,B
1034735,F,25,North America,C
1034736,M,25,Europe,C
1034737,M,18,Australia,C
1034738,M,18,Africa,A
1034739,M,25,Asia,A
1034740,F,18,Unknown,C
1034741,M,18,North America,A
1034742,F,25,North America,B
1034743,M,18,North America,C
1034744,M,25,North America,B
1034745,M,35,Europe,B
1034746,M,18,Unknown,C
1034747,F,25,Europe,C
1034748,M,18,Unknown,C
1034749,M,35,North America,C
1034750,M,25,Unknown,A
1034751,M,25,Unknown,A
1034752,F,18,North America,C
1034753,M,25,North America,D
1034754,M,25,North America,C
1034755,M,25,Europe,C
1034756,M,18,Europe,A
1034757,F,55,Australia,B
1034758,M,35,North America,B
1034759,M,0,Asia,D
1034760,M,25,Australia,A
1034761,M,35,North America,B
1034762,M,18,North America,C
1034763,M,25,Unknown,D
1034764,M,25,North America,C
1034765,M,25,North America,A
1034766,M,45,Unknown,B
1034767,M,25,North America,B
1034768,M,18,Africa,D
1034769,M,25,Europe,A
1034770,F,25,North America,C
1034771,F,25,North America,C
1034772,M,25,Asia,C
1034773,M,18,North America,B
1034774,M,45,Asia,B
1034775,F,35,Africa,C
1034776,F,25,Europe,A
1034777,F,18,Europe,C
1034778,M,25,North America,C
1034779,M,45,South America,C
1034780,M,25,North America,C
1034781,F,18,Africa,D
1034782,M,18,North America,A
1034783,M,25,North America,A
1034784,F,0,Europe,C
1034785,F,25,North America,B
1034786,M,35,Europe,C
1034787,F,25,Europe,C
1034788,M,25,North America,C
1034789,M,18,North America,B
1034790,M,25,North America,C
1034791,M,25,Unknown,C
1034792,M,25,South America,C
1034793,M,35,North America,B
1034794,M,25,Unknown,B
1034795,M,25,North America,D
1034796,M,55,Europe,A
1034797,M,35,Europe,B
1034798,M,18,Asia,B
1034799,M,18,Europe,A
1034800,M,18,Europe,B
1034801,M,35,North America,A
1034802,F,25,North America,D
1034803,F,18,Unknown,B
1034804,F,35,North America,D
1034805,M,25,North America,D
1034806,F,25,Asia,C
1034807,M,18,North America,D
1034808,M,18,South America,B
1034809,F,25,Australia,B
1034810,M,18,Europe,B
1034811,M,18,North America,D
1034812,M,45,Asia,B
1034813,F,18,North America,C
1034814,F,18,Africa,A
1034815,M,18,North America,A
1034816,M,25,Africa,C
1034817,M,18,Europe,D
1034818,F,0,North America,B
1034819,M,18,North America,A
1034820,M,18,Europe,D
1034821,F,18,Europe,C
1034822,M,18,Unknown,C
1034823,F,25,Africa,D
1034824,M,25,North America,B
1034825,M,35,North America,C
1034826,M,18,Europe,A
1034827,M,35,North America,D
1034828,M,35,North America,D
1034829,M,45,Asia,C
1034830,F,25,Unknown,D
1034831,M,25,Unknown,D
1034832,F,18,North America,A
1034833,F,25,North America,B
1034834,F,18,North America,D
1034835,M,0,North America,D
1034836,F,18,Europe,B
1034837,F,25,Africa,D
1034838,M,25,Europe,A
1034839,F,45,Unknown,C
1034840,M,35,Africa,B
1034841,M,35,Europe,D
1034842,M,18,Unknown,C
1034843,F,35,Unknown,B
1034844,M,25,North America,C
1034845,M,25,Asia,B
1034846,M,18,Africa,B
1034847,M,25,North America,C
1034848,F,25,Asia,C
1034849,M,18,Europe,C
1034850,F,25,Unknown,C
1034851,M,25,North America,C
1034852,M,25,North America,B
1034853,F,25,North America,C
1034854,M,18,Asia,B
1034855,M,35,Africa,C
1034856,M,25,South America,C
1034857,F,25,Asia,B
1034858,F,18,Europe,D
1034859,M,18,North America,C
1034860,M,35,North America,B
1034861,F,25,Unknown,A
1034862,F,18,North America,B
1034863,M,18,Asia,D
1034864,M,35,North America,B
1034865,M,25,Africa,B
1034866,F,18,Europe,C
1034867,M,55,South America,C
1034868,M,25,Europe,C
1034869,M,45,Unknown,C
1034870,M,25,Europe,C
1034871,M,18,Unknown,B
1034872,M,18,North America,C
1034873,M,25,Europe,D
1034874,M,25,Europe,C
1034875,M,25,North America,A
1034876,M,25,North America,D
1034877,M,35,North America,D
1034878,M,25,Europe,C
1034879,M,25,Unknown,A
1034880,M,25,Europe,D
1034881,M,25,North America,A
1034882,M,35,Europe,A
1034883,M,18,North America,A
1034884,M,35,Africa,B
1034885,M,18,Europe,D
1034886,F,45,North America,C
1034887,M,25,Europe,A
1034888,M,25,North America,D
1034889,F,55,Unknown,A
1034890,M,35,Europe,C
1034891,M,25,South America,A
1034892,M,25,Unknown,A
1034893,F,18,North America,C
1034894,M,25,Unknown,C
1034895,M,18,North America,C
1034896,M,35,North America,C
1034897,M,35,Europe,C
1034898,M,25,North America,C
1034899,M,25,Unknown,B
1034900,M,25,North America,A
1034901,M,25,North America,B
1034902,M,25,Asia,C
1034903,M,18,South America,C
1034904,M,18,North America,D
1034905,M,25,Europe,C
1034906,M,35,North America,D
1034907,F,35,Europe,D
1034908,F,25,Asia,B
1034909,F,35,Asia,C
1034910,M,45,Unknown,C
1034911,M,25,Asia,C
1034912,M,18,Europe,B
1034913,M,25,Unknown,D
1034914,M,25,North America,C
1034915,M,25,North America,C
1034916,M,25,Asia,A
1034917,M,25,Asia,D
1034918,M,25,Europe,C
1034919,M,18,Africa,A
1034920,M,18,Africa,C
1034921,M,35,Asia,A
1034922,M,25,Unknown,C
1034923,M,25,Europe,D
1034924,M,18,Europe,A
1034925,M,25,Europe,C
1034926,M,0,North America,C
1034927,F,18,North America,B
1034928,M,45,Europe,B
1034929,M,25,Africa,B
1034930,M,35,Europe,D
1034931,M,35,North America,D
1034932,M,25,North America,A
1034933,M,18,Europe,D
1034934,M,25,North America,A
1034935,M,25,Africa,B
1034936,M,18,Asia,A
1034937,M,18,North America,B
1034938,M,35,Europe,C
1034939,M,25,North America,C
1034940,F,18,Asia,D
1034941,M,18,Asia,C
1034942,M,25,South America,B
1034943,M,18,Europe,D
1034944,M,18,Asia,D
1034945,M,18,Unknown,A
1034946,M,25,Unknown,A
1034947,F,25,Asia,B
1034948,F,25,Africa,D
1034949,M,18,Europe,C
1034950,M,18,Europe,C
1034951,M,25,North America,C
1034952,F,25,Africa,B
1034953,M,25,Africa,D
1034954,M,25,Asia,B
1034955,M,35,North America,D
1034956,F,18,Unknown,C
1034957,M,18,North America,D
1034958,M,18,Europe,C
1034959,M,18,North America,C
1034960,M,45,Africa,C
1034961,F,0,North America,D
1034962,M,35,Unknown,C
1034963,M,25,Unknown,C
1034964,F,18,Unknown,D
1034965,M,25,Unknown,A
1034966,F,0,Unknown,A
1034967,M,25,Europe,D
1034968,M,18,North America,A
1034969,M,18,Asia,B
1034970,M,35,Asia,B
1034971,F,25,Europe,C
1034972,M,25,North America,C
1034973,M,25,North America,B
1034974,M,25,Europe,C
1034975,M,25,Asia,D
1034976,M,18,Asia,D
1034977,M,25,North America,A
1034978,F,25,North America,B
1034979,F,35,North America,D
1034980,M,25,Africa,D
1034981,M,35,Europe,C
1034982,M,25,North America,B
1034983,M,25,North America,D
1034984,M,18,Asia,B
1034985,M,45,North America,B
1034986,M,25,Europe,B
1034987,F,0,Europe,C
1034988,M,25,Asia,C
1034989,M,35,North America,C
1034990,M,18,North America,D
1034991,M,25,Europe,B
1034992,F,25,Africa,A
1034993,M,18,Asia,C
1034994,M,45,Europe,C
1034995,M,18,Africa,D
1034996,M,25,Unknown,A
1034997,M,18,Unknown,C
1034998,M,35,North America,C
1034999,M,35,Europe,A
1035000,M,18,Europe,C
1035001,F,25,Unknown,D
1035002,M,35,Unknown,D
1035003,F,35,North America,C
1035004,M,18,Asia,B
1035005,M,35,Europe,C
1035006,M,25,Unknown,D
1035007,M,25,Europe,C
1035008,F,45,North America,C
1035009,M,25,Asia,D
1035010,F,25,Asia,B
1035011,M,18,North America,B
1035012,M,18,Europe,C
1035013,M,25,North America,C
1035014,M,18,Unknown,D
1035015,F,45,Asia,A
1035016,F,35,North America,D
1035017,M,18,North America,C
1035018,M,35,Asia,B
1035019,F,25,North America,A
1035020,M,25,Unknown,A
1035021,F,18,North America,A
1035022,F,55,North America,C
1035023,M,25,Asia,B
1035024,M,18,South America,D
1035025,M,25,Africa,D
1035026,M,25,Africa,B
1035027,F,35,Unknown,B
1035028,M,25,Europe,B
1035029,M,35,Africa,A
1035030,F,25,Europe,D
1035031,M,18,North America,C
1035032,F,0,Unknown,C
1035033,M,18,Unknown,B
1035034,M,18,North America,C
1035035,M,35,Europe,B
1035036,F,35,Europe,C
1035037,M,25,North America,C
1035038,F,25,Unknown,A
1035039,F,18,North America,D
1035040,M,25,Europe,D
1035041,M,18,Asia,D
1035042,M,18,Africa,D
1035043,M,18,North America,B
1035044,M,25,Europe,C
1035045,M,18,North America,C
1035046,M,35,Asia,B
1035047,M,35,Europe,C
1035048,M,25,Europe,B
1035049,M,18,North America,C
1035050,M,18,North America,C
1035051,M,35,Africa,D
1035052,M,18,Unknown,C
1035053,M,18,North America,D
1035054,M,25,Europe,C
1035055,M,35,North America,C
1035056,F,18,Unknown,D
1035057,M,25,Europe,A
1035058,M,25,Asia,B
1035059,M,35,North America,A
1035060,M,18,Europe,A
1035061,F,18,North America,B
1035062,M,25,Europe,A
1035063,F,18,Unknown,C
1035064,F,0,Europe,B
1035065,M,35,Europe,B
1035066,F,18,Europe,B
1035067,M,18,Africa,C
1035068,M,25,Asia,C
1035069,M,25,North America,B
1035070,M,35,North America,A
1035071,M,25,Asia,D
1035072,F,18,North America,A
1035073,M,18,Asia,A
1035074,M,0,North America,C
1035075,M,35,Europe,B
1035076,M,18,North America,A
1035077,M,0,Australia,A
1035078,M,18,North America,B
1035079,M,25,North America,C
1035080,M,55,Europe,B
1035081,M,25,Unknown,A
1035082,M,35,Africa,C
1035083,M,18,Europe,A
1035084,M,55,Asia,B
1035085,F,18,Europe,A
1035086,M,25,Europe,C
1035087,M,25,Europe,D
1035088,M,25,Unknown,A
1035089,M,25,Unknown,B
1035090,M,45,Australia,C
1035091,M,35,Africa,D
1035092,M,25,Asia,C
1035093,F,25,South America,C
1035094,F,25,North America,C
1035095,M,25,Africa,D
1035096,M,25,Asia,B
1035097,M,18,Australia,D
1035098,M,45,Unknown,B
1035099,M,25,Europe,C
1035100,M,25,Asia,D
1035101,M,25,North America,C
1035102,F,0,Asia,D
1035103,M,35,Europe,A
1035104,M,25,Europe,A
1035105,M,25,North America,C
1035106,M,18,Europe,B
1035107,M,55,North America,A
1035108,F,25,Europe,B
1035109,F,25,Europe,B
1035110,F,18,North America,A
1035111,M,35,Europe,D
1035112,F,45,North America,A
1035113,M,25,North America,A
1035114,M,25,Europe,C
1035115,M,18,Unknown,B
1035116,M,25,Europe,C
1035117,M,18,Asia,B
1035118,M,0,North America,D
1035119,M,25,Asia,B
1035120,M,18,North America,D
1035121,M,35,Unknown,A
1035122,M,25,North America,D
1035123,M,25,North America,A
1035124,F,25,Europe,C
1035125,M,18,Unknown,D
1035126,M,35,Europe,B
1035127,M,25,North America,C
1035128,M,18,Unknown,C
1035129,F,25,Unknown,A
1035130,M,35,North America,C
1035131,M,18,North America,A
1035132,M,25,Europe,C
1035133,M,0,Asia,B
1035134,M,25,Europe,A
1035135,F,18,North America,C
1035136,M,35,North America,C
1035137,F,45,Unknown,C
1035138,M,18,Europe,C
1035139,F,25,North America,C
1035140,M,25,North America,B
1035141,M,35,Asia,C
1035142,M,18,Africa,D
1035143,M,35,Unknown,C
1035144,M,18,Unknown,B
1035145,F,0,Europe,D
1035146,M,35,Europe,B
1035147,M,35,Europe,C
1035148,M,35,North America,C
1035149,M,18,Africa,C
1035150,M,25,South America,A
1035151,F,25,North America,A
1035152,F,35,North America,C
1035153,F,25,Unknown,C
1035154,M,35,North America,B
1035155,M,18,South America,C
1035156,M,25,Africa,A
1035157,F,25,Africa,D
1035158,M,0,Unknown,C
1035159,M,25,Europe,B
1035160,M,25,Asia,B
1035161,M,55,North America,B
1035162,M,18,Asia,A
1035163,M,25,Unknown,B
1035164,F,25,Europe,A
1035165,F,18,North America,C
1035166,M,25,North America,C
1035167,M,18,Europe,A
1035168,F,25,North America,D
1035169,F,18,Europe,B
1035170,M,25,North America,A
1035171,M,18,North America,C
1035172,F,25,Asia,A
1035173,M,25,North America,C
1035174,M,25,North America,D
1035175,M,25,Asia,C
1035176,M,18,South America,C
1035177,M,25,North America,D
1035178,M,45,North America,C
1035179,F,45,South America,B
1035180,M,25,North America,C
1035181,M,18,North America,D
1035182,F,25,Europe,B
1035183,M,25,North America,D
1035184,F,18,Unknown,C
1035185,M,25,North America,C
1035186,M,25,Unknown,B
1035187,F,25,North America,D
1035188,M,18,Africa,D
1035189,M,25,Africa,A
1035190,M,25,North America,C
1035191,M,25,Europe,D
1035192,F,35,Europe,C
1035193,M,18,North America,A
1035194,M,35,Europe,B
1035195,M,0,North America,C
1035196,M,18,North America,C
1035197,F,25,Unknown,C
1035198,M,25,North America,C
1035199,F,65,North America,C
1035200,M,25,Europe,C
1035201,M,18,Europe,D
1035202,M,35,Africa,C
1035203,M,18,Europe,C
1035204,M,18,Europe,D
1035205,M,45,Asia,C
1035206,M,25,Asia,A
1035207,M,35,North America,D
1035208,F,18,Asia,C
1035209,M,18,North America,C
1035210,M,18,Asia,C
1035211,M,35,North America,B
1035212,F,25,Europe,B
1035213,M,0,Europe,D
1035214,M,25,Europe,C
1035215,M,18,North America,D
1035216,M,18,North America,B
1035217,M,18,North America,C
1035218,M,25,North America,C
1035219,M,25,North America,D
1035220,M,25,North America,D
1035221,M,35,Africa,A
1035222,M,25,Australia,A
1035223,M,35,North America,B
1035224,M,25,Unknown,B
1035225,F,18,Africa,C
1035226,M,18,North America,A
1035227,M,18,North America,D
1035228,M,25,North America,B
1035229,M,25,North America,C
1035230,F,55,Africa,B
1035231,M,25,Unknown,C
1035232,M,0,North America,C
1035233,F,25,North America,D
1035234,M,45,Europe,B
1035235,M,18,Europe,C
1035236,F,25,North America,D
1035237,M,18,North America,A
1035238,F,25,North America,A
1035239,F,18,North America,C
1035240,F,25,North America,C
1035241,M,25,Unknown,C
1035242,M,25,Europe,D
1035243,F,18,North America,B
1035244,M,18,Europe,D
1035245,F,25,Unknown,D
1035246,M,18,North America,C
1035247,M,25,Europe,D
1035248,M,25,Europe,C
1035249,F,18,Europe,D
1035250,M,25,Africa,A
1035251,F,18,Europe,D
